Use,0,name,アップルグミ
Use,0,description,"HPが最大値の30％分回復。
ガルポス産の新鮮なリンゴを使用"
Use,1,name,レモングミ
Use,1,description,"HPが最大値の60％分回復。
レモン味。このすっぱさがクセになる"
Use,2,name,オレンジグミ
Use,2,description,"TPが最大値の30％分回復。
オレンジ味。優しい甘さが人気"
Use,3,name,パイングミ
Use,3,description,"TPが最大値の60％分回復。
ガルポス産の完熟パインを使用"
Use,4,name,ミックスグミ
Use,4,description,"HPとTPが最大値の30％分回復。
トロピカルなフルーツミックス味"
Use,5,name,ミラクルグミ
Use,5,description,"HPとTPが最大値の60％分回復。
ミラクルな味をあなたに"
Use,6,name,スペシフィック
Use,6,description,"パーティー全員のHPを最大値の30％分回復。
周囲にまいて使う"
Use,7,name,トリート
Use,7,description,"パーティー全員のTPを最大値の30％分回復。
周囲にまいて使う"
Use,8,name,ポイズンボトル
Use,8,description,"毒を回復する薬。
苦くても効果は抜群。旅の必需品"
Use,9,name,ウィークボトル
Use,9,description,"衰弱を回復する薬。
元気のみなもと。グイっといこう"
Use,10,name,パラライボトル
Use,10,description,"麻痺を回復する薬。
劇薬扱いなので多用は禁物"
Use,11,name,フィアーボトル
Use,11,description,"恐怖を回復する薬。
気合でなんとかできれば苦労はない"
Use,12,name,ストーンボトル
Use,12,description,"石化を回復する薬。
臭いので取り扱いには注意"
Use,13,name,キュアボトル
Use,13,description,"全ての状態異常を回復。
爽やかなハーブの香りで心まで軽やかに"
Use,14,name,ディネイボトル
Use,14,description,"全ての悪い状態変化を解除。
濃厚な花の香りが疲れた心を癒す"
Use,15,name,パナシーアボトル
Use,15,description,"状態異常・悪い状態変化を全て回復。
まさに万能な薬。ひとつは持っておきたい"
Use,16,name,ライフボトル
Use,16,description,"戦闘不能の仲間１人のHPを30％
TPを15％回復してくれる霊水"
Use,17,name,エリクシール
Use,17,description,"全状態異常・悪い状態変化、戦闘不能を回復し
HP・TPを最大まで回復する秘薬"
Use,18,name,ダークボトル
Use,18,description,"一定時間、魔物を引き寄せる。
…覚悟なき者、其の力、安易に使うことなかれ"
Use,19,name,ハイダークボトル
Use,19,description,"一定時間、強力な力で魔物を引き寄せる。
…其の強大な力に滅ぼされんことを"
Use,20,name,ホーリィボトル
Use,20,description,"一定時間、敵を寄せ付けない。
…聖なる力を宿せし水、彼の者の旅路に祝福を"
Use,21,name,ハイホーリィボトル
Use,21,description,"一定時間、強力な力で敵を寄せ付けない。
…彼の者に、聖なる光の道を"
Use,22,name,セージ
Use,22,description,"最大HPが永久に10上昇する。
滋養強壮の効果がある薬草"
Use,23,name,レッドセージ
Use,23,description,"最大HPが永久に30上昇する。
セージの中でも選りすぐりの高級品"
Use,24,name,セボリー
Use,24,description,"最大TPが永久に5上昇する。
精神安定効果のある薬草"
Use,25,name,レッドセボリー
Use,25,description,"最大TPが永久に10上昇する。
セボリーの中でも選りすぐりの高級品"
Use,26,name,ラベンダー
Use,26,description,"物攻が永久に1上昇する。
煎じて飲むと力がつくといわれる薬草"
Use,27,name,レッドラベンダー
Use,27,description,"物攻が永久に3上昇する。
ラベンダーの中でも選りすぐりの高級品"
Use,28,name,ベルベーヌ
Use,28,description,"物防が永久に1上昇する。
体を丈夫にしてくれるといわれる薬草"
Use,29,name,レッドベルベーヌ
Use,29,description,"物防が永久に3上昇する。
熟成させ、効果を最大限まで引き出した高級品"
Use,30,name,カモミール
Use,30,description,"術攻が永久に1上昇する。
集中力アップの効果があるといわれる薬草"
Use,31,name,レッドカモミール
Use,31,description,"術攻が永久に3上昇する。
希少価値が高く、効果も高い薬草"
Use,32,name,サフラン
Use,32,description,"術防が永久に1上昇する。
くじけぬ強い心をつくるといわれる薬草"
Use,33,name,レッドサフラン
Use,33,description,"術防が永久に3上昇する。
サフランの中でも選りすぐりの高級品"
Use,34,name,オールディバイド
Use,34,description,"敵･味方問わず全てのダメージを半減する
不思議空間を作り出してくれる"
Use,35,name,スペクタクルズ
Use,35,description,"敵のステータスを調べることが出来る。
味方を覗いても透けて見えない"
Weapon,0,name,Eddy's Sword
Weapon,0,description,"一見、頑丈そうに見えるが、ただのハリボテ。
しかし殴られると大人でも痛い"
Weapon,1,name,ブロードソード
Weapon,1,description,"幅広の両手剣。突くことよりも、
断ち切ることに重みが置かれている"
Weapon,2,name,アイアンソード
Weapon,2,description,"鉄で作られた剣。細身ながらも
頑丈な作りのため、冒険者に愛されている"
Weapon,3,name,グレートソード
Weapon,3,description,"とても大きな両手剣。重量を生かし
叩きつけるように攻撃することもしばしば"
Weapon,4,name,バトルソード
Weapon,4,description,"汎用性と実用性を突き詰めた剣。
熟練者からは使いやすいと評判"
Weapon,5,name,ラディウスソード
Weapon,5,description,"光の力を纏いし剣。その刀身は切った者を
浄化するほどの力を秘めているという"
Weapon,6,name,柳葉刀
Weapon,6,description,"アシハラで主流の片刃の剣。
幅広の刃のため、重量を生かす戦い方をする"
Weapon,7,name,バスタードソード
Weapon,7,description,"見た目に反し、斬ることだけではなく
突くことにも適した剣"
Weapon,8,name,ストームソード
Weapon,8,description,"風の力を宿した剣。
吹きすさびし風は剣となり盾にもなる"
Weapon,9,name,グリムソード
Weapon,9,description,"魔剣を模して作られた剣。
ガラムの職人の魂が込められた一品"
Weapon,10,name,スチールソード
Weapon,10,description,"はがねで作られた剣。
シンプル・イズ・ベスト"
Weapon,11,name,シャープネスソード
Weapon,11,description,"切れ味の鋭い剣。うっかり自分を
切ってしまわないよう取り扱いに注意"
Weapon,12,name,ハピネスソード
Weapon,12,description,"幸せの名を持つ剣。
職人の願いが込められている"
Weapon,13,name,マジカルソード
Weapon,13,description,"魔法のようにマジカルな剣。
どこがマジカルなのかは誰も知らない"
Weapon,14,name,ヒートソード
Weapon,14,description,"炎を彷彿とさせる赤い刀身が特徴。
まるでガルポスの炎天を象徴するかのよう"
Weapon,15,name,ゼピュロス
Weapon,15,description,"風の力が宿りし剣。溢れんばかりの力が
刀身を緑に染め上げている"
Weapon,16,name,ツヴァイハンダー
Weapon,16,description,"巨大な剣。その大きさゆえに
重量と大きさを生かした戦法が中心となっている"
Weapon,17,name,アイスコフィン
Weapon,17,description,"「氷の霊柩」の名を持つ剣。
霊柩の力により持つものに魔力を与えるという"
Weapon,18,name,ボルテックソード
Weapon,18,description,"常に雷を纏っている剣。
その刃を受けし身には、非情なる力が駆け抜ける"
Weapon,19,name,ルーンソード
Weapon,19,description,"特殊な術式が施された剣。
その力により、驚くほど軽く扱いやすい"
Weapon,20,name,クレイソード
Weapon,20,description,"土の力を宿す剣。
牙を剥く者を母なる大地へと還元する"
Weapon,21,name,グロリアスソード
Weapon,21,description,"「名誉」の名を持つ剣。
使い手を名誉ある地位へと導くといわれている"
Weapon,22,name,フランベルジュ
Weapon,22,description,"炎の力を纏いし刀身は
刃に触れし者を灼熱の炎で包み込む"
Weapon,23,name,イヴィルソード
Weapon,23,description,"闇の力を纏いし刀身は黒く染まり
刃に触れし者を負の力で蝕む"
Weapon,24,name,ミスリルソード
Weapon,24,description,"「失われた金属」で作られた剣。
強固な刀身はまるで磨かれた鏡のよう"
Weapon,25,name,エクスカリバー
Weapon,25,description,"光の力を宿した聖なる剣。
その剣が描く軌道は安らかなる天への旅路を示す"
Weapon,26,name,バルムンク
Weapon,26,description,"宝玉が埋め込まれた幅広の剣。
その一撃は、かつて邪龍をも打ち倒したという"
Weapon,27,name,オブシディアン
Weapon,27,description,"禍々しい闇の力を纏う刀身は黒く輝く。
すべての者を黄泉へと誘うという"
Weapon,28,name,インフェルノソード
Weapon,28,description,"炎の力を纏いし赤き刀身は
すべてを灰燼に帰すほどの力を持つ"
Weapon,29,name,魔剣ネビリム
Weapon,29,description,"倒した敵の数で、攻撃力が成長する
血塗られた魔剣。共に歩む覚悟が必要"
Weapon,30,name,釘バット
Weapon,30,description,"世紀末を感じさせるバット。
間違っても街中で振り回さないように"
Weapon,31,name,ヴァルナ
Weapon,31,description,"澄み切った青い刀身を持つ剣。
秩序と倫理を支配下におくとされる"
Weapon,32,name,天剣ヴァルナ
Weapon,32,description,"かの世界の力が付加された剣。
強大な力で秩序と倫理を支配する"
Weapon,33,name,リボルバーＳＡ
Weapon,33,description,"数世代前の銃。
古くとも手入れさえすればまだまだ現役"
Weapon,34,name,ミリタリーマグ
Weapon,34,description,"軍用の銃。
レグヌム兵に支給されている"
Weapon,35,name,リボルバーＤＡ
Weapon,35,description,"一般的な銃。
より実戦向けな作りとなっている"
Weapon,36,name,オートマカスタム
Weapon,36,description,"自動式拳銃。
連射性能が向上している"
Weapon,37,name,ラピッドトリガー
Weapon,37,description,"素早く撃てるように改良された銃。
はやてのごとき速さで敵を撃つ"
Weapon,38,name,ストライクトリガー
Weapon,38,description,"照準をあわせやすく改良された銃。
狙った獲物は外さない"
Weapon,39,name,テンプルカスタム
Weapon,39,description,"教団幹部に支給されている銃。
扱いやすく魔を払う力も秘めている"
Weapon,40,name,セキレイ
Weapon,40,description,"アシハラに生息する鳥の名を冠した銃。
その作りは精巧にして繊細"
Weapon,41,name,エアロマグ
Weapon,41,description,"風の力を宿した銃。
撃たれた者を貫く弾丸はまさに疾風のよう"
Weapon,42,name,クイックワーカー
Weapon,42,description,"動作性能を求めて改良された銃。
早撃ちガンマンの必需品！"
Weapon,43,name,デザートベリアル
Weapon,43,description,環境の悪さを苦にしないといわれる銃
Weapon,44,name,オートマグ
Weapon,44,description,"マグナム弾を使う自動式拳銃。
扱いは難しいが威力は折り紙付き"
Weapon,45,name,ハッピートリガー
Weapon,45,description,"幸福の名を持つ銃。
トリガーハッピーとよく間違われる"
Weapon,46,name,ハイパーマグ
Weapon,46,description,"オートマグ強化版。
全体的に性能が向上している"
Weapon,47,name,シルバーマグ
Weapon,47,description,"銀で作られ、装飾が施された銃。
魔を払う聖なる力を宿している"
Weapon,48,name,ビリーズレガシー
Weapon,48,description,伝説のガンマンの遺産と称される魔銃
Weapon,49,name,ピースキーパー
Weapon,49,description,"紛争解決の調停者が所有する銃。
すべての者が幸福であらんことを"
Weapon,50,name,スマッシュトリガー
Weapon,50,description,"一撃の威力を求めて改良された銃。
その弾丸は敵を粉砕する"
Weapon,51,name,ボルテックマグ
Weapon,51,description,"常に電気を帯びている銃。
撃ち出される弾丸は雷球のごとし"
Weapon,52,name,ファウストマグ
Weapon,52,description,"あらゆる幸福と苦痛を宿す闇に染まりし銃。
闇の力を秘めている"
Weapon,53,name,ミスリルマグ
Weapon,53,description,"「失われた金属」で作られた銃。
見た目よりも重量が軽く扱いやすい"
Weapon,54,name,ゲイルトレーサー
Weapon,54,description,"強風を与える者の名を持つ銃。
撃ち出された弾丸は風の軌跡を描くという"
Weapon,55,name,ホウセンカ
Weapon,55,description,"赤く鮮やかな花をモチーフに作られた銃。
種が弾けるように弾丸を弾け飛ばす"
Weapon,56,name,テキサスブレイズ
Weapon,56,description,"開拓者の魂とも言える精巧な作りの銃。
その一撃が新たなる道を作る"
Weapon,57,name,プロミネンスマグ
Weapon,57,description,"立ち昇る赤き炎のような色に染まった
火の力を宿した銃"
Weapon,58,name,ブリザードマグ
Weapon,58,description,"猛吹雪のように冷たい冷気をまとった銃。
水の力を宿している"
Weapon,59,name,ワギャナイザー
Weapon,59,description,"かわいらしい恐竜を模して作られた銃。
痺れるような鳴き声が聞こえる気がする"
Weapon,60,name,ルシファー
Weapon,60,description,"「光り輝く者」の名を冠した銃。
すべての魔が屈するほどの威力を持つ"
Weapon,61,name,霊銃ルシファー
Weapon,61,description,"「光り輝く者」の名を冠した銃の真の姿。
その威力は絶大にして無慈悲なり"
Weapon,62,name,オサフネ
Weapon,62,description,"「長船」の名を冠するアシハラ伝来の名刀。
研ぎ澄まされた刃は美しく輝く"
Weapon,63,name,デュエルブレード
Weapon,63,description,"決闘用の剣。
強い思いを乗せて振るうことで、力を発揮する"
Weapon,64,name,ナイトレイピア
Weapon,64,description,"騎士用の剣。細身でかつ
先端が鋭く尖っており、刺すことに適している"
Weapon,65,name,ブリッツブレード
Weapon,65,description,"強襲に特化した剣。重量は軽く
電光石火のごとく相手を制圧することが出来る"
Weapon,66,name,オリエンタルブレード
Weapon,66,description,"異国情緒漂う刀剣。
シンプルだが、非常に繊細な作りをしている"
Weapon,67,name,カグツチ
Weapon,67,description,"火の神の名を冠した刀。
使い手に火の加護を与えるという"
Weapon,68,name,ウィンドレイピア
Weapon,68,description,"風の力が宿った剣。
疾風のごとく振るうことが出来るほど軽い"
Weapon,69,name,クレセントブレード
Weapon,69,description,"三日月をモチーフとした剣。他の剣と比べて
湾曲しているため、切れ味抜群"
Weapon,70,name,ゲッテンシ
Weapon,70,description,"聖なる力を宿した刀。
辺りを照らすほどの神々しさを持つ"
Weapon,71,name,スクラマブレード
Weapon,71,description,"片刃の直刀。
ナイフのような刀身で使い勝手が良いと評判"
Weapon,72,name,ライトニングブレード
Weapon,72,description,"雷の力を帯びている刀。
稲妻をかたどった形がより相手を恐怖させる"
Weapon,73,name,シルバーレイピア
Weapon,73,description,"銀で作られたレイピア。
悪しき者を断罪するに相応しい剣"
Weapon,74,name,シグレ
Weapon,74,description,"常に刀身が濡れている不思議な霊剣。
持つ者は魔力が溢れかえるといわれている"
Weapon,75,name,ヴォーパルブレード
Weapon,75,description,"魔獣に対抗すべく鍛えられた剣。
輝かしい刃は鋭い切れ味を誇る"
Weapon,76,name,フォーマルレイピア
Weapon,76,description,"軍で正式採用されている剣。
しかし階級が高くないと支給されない"
Weapon,77,name,ファイアブレード
Weapon,77,description,"火の力が宿り、炎のように赤い剣。
その姿はまるで使い手の心を表すかのごとく"
Weapon,78,name,ムラマサ
Weapon,78,description,"呪われし妖刀。その切れ味は
切られた者に痛みを感じさせないほど"
Weapon,79,name,マサムネ
Weapon,79,description,"銘を刻まずともその物だとわかると言われる銘刀
「篭手斬り」の異名を持つ"
Weapon,80,name,ミスリルブレード
Weapon,80,description,"「失われた金属」で作られた刀。
その軽さにより使い手の負担を軽減する"
Weapon,81,name,コンゴウ
Weapon,81,description,"非常に硬い金属で作られた刀。
重量もそれなりだが、使い手に土の力を与える"
Weapon,82,name,シュバルツレーヴェ
Weapon,82,description,"「黒獅子」の名を持つ剣。
その刀身は荘厳にして華麗"
Weapon,83,name,フウジン
Weapon,83,description,"風の神の名を冠する刀。
その強大な力ゆえに刀身は緑に染まっている"
Weapon,84,name,シデン
Weapon,84,description,"研ぎ澄まされた刃に、雷の力が宿った刀。
その切れ味と素早さはまさに雷光"
Weapon,85,name,ダイコン
Weapon,85,description,"切っても切られてもダイコン。
しかし、ただのダイコンと侮ることなかれ！"
Weapon,86,name,スサノオ
Weapon,86,description,"古き神話の神の名を冠する刀。
過ちは繰り返される。何度でも、何度でも"
Weapon,87,name,神刀スサノオ
Weapon,87,description,"古き神話の神の名を冠する刀。
繰り返される過ちを断ち切る力を持つ"
Weapon,88,name,マーシナリーライフル
Weapon,88,description,"一般的なライフル。
傭兵が好んで使うほど安定した性能を持つ"
Weapon,89,name,サンダーバレル
Weapon,89,description,"雷の力を宿した銃。
撃ち出されし弾丸は雷撃のごとし"
Weapon,90,name,ヤタガラス
Weapon,90,description,"迷える戦士の魂を神の国に誘うとされる銃。
三本の脚の文様が刻まれている"
Weapon,91,name,アサルトライフル
Weapon,91,description,"軍の主力ライフル。
近接戦闘にも対応できるよう改良されている"
Weapon,92,name,フォーマルハウト
Weapon,92,description,"「鯨の口」の名を持つ銃。
その弾丸は水の力を持って敵を撃ち貫く"
Weapon,93,name,アルチザンバレル
Weapon,93,description,"職人が一丁一丁、丁寧に作り上げた銃。
その出来はまさに職人技"
Weapon,94,name,クロノス
Weapon,94,description,"大地の神の名を冠した銃。
巨人に踏まれたかのような衝撃を受けるという"
Weapon,95,name,サダルスウド
Weapon,95,description,"「最高の幸運」の名を持つ銃。
持っていても幸福が訪れるかどうかは自分次第"
Weapon,96,name,スネークガンナー
Weapon,96,description,"刀身が蛇の牙のように鋭い銃剣。
引っ掛けたり、撫で斬ることが出来る"
Weapon,97,name,アルナスライン
Weapon,97,description,"「二羽の鷲」の名を持つ銃。
銃剣が鷲に見立てて作られている"
Weapon,98,name,ディルガン
Weapon,98,description,"かつて崇拝された星の名を冠した銃。
持つ者に希望を与えるといわれている"
Weapon,99,name,アプス
Weapon,99,description,"「風鳥」の名を持つ銃。
風を纏いし霊鳥が持つ者の魔力を高めるという"
Weapon,100,name,ポスポロス
Weapon,100,description,"「光をもたらす者」の名を持つ銃。
闇に堕ちた者にも光をもたらすという"
Weapon,101,name,コル・スコルピオ
Weapon,101,description,"「蠍の心臓」の名を持つ銃。
その弾丸は正確に対象の心臓を捉えるという"
Weapon,102,name,アルナイル
Weapon,102,description,"「輝く者」の名を持つ銃。
その銃身は光り輝き、持つ者に祝福を授ける"
Weapon,103,name,ストリボーグ
Weapon,103,description,"風神の名を冠した銃。
その一撃は荒ぶる風となり敵を撃つ"
Weapon,104,name,ミスリルバレル
Weapon,104,description,"「失われた金属」で作られた銃。
弾丸は空を裂き、銃剣は岩をも砕くという"
Weapon,105,name,シリウス
Weapon,105,description,"「焼き焦がす者」の名を持つ銃。
放たれた弾丸は全てを焼き尽くす"
Weapon,106,name,アインアルハイ
Weapon,106,description,"「蛇の目」の名を持つ銃。
その前に立つ者は蛇に睨まれた蛙となる"
Weapon,107,name,ミルザム
Weapon,107,description,"「予告する者」の名を持つ銃。
相対する者は滅びの宣告を受けるであろう"
Weapon,108,name,コル・レオニス
Weapon,108,description,"「獅子の心臓」の名を持つ銃。
その弾丸は獅子をも一撃で打ち倒す"
Weapon,109,name,ラス・アルグル
Weapon,109,description,"「悪魔の頭」の名を持つ闇の銃。
赤く煌く銃身は常に血を欲しているかのよう"
Weapon,110,name,竹ぼうき
Weapon,110,description,"竹の小枝を束ね竹の幹を柄としたほうき。
ゴミも敵もキレイにお掃除、お掃除♪"
Weapon,111,name,ハーデス
Weapon,111,description,"冥府の神の名を冠した銃。
その弾丸は敵を闇へ誘う"
Weapon,112,name,神銃ハーデス
Weapon,112,description,"冥府の神の名を冠した銃。
対峙した者は全て、冥府へと誘われるだろう"
Weapon,113,name,教団支給短剣
Weapon,113,description,"教団で主に使用されている短剣。
作りは簡素だが教団内では扱いやすいと評判"
Weapon,114,name,プロテクトナイフ
Weapon,114,description,"護身用のナイフ。
攻守ともにバランスが良く作られている"
Weapon,115,name,ウィンドダガー
Weapon,115,description,"風の魔力が宿りし短剣。
物理的な力は低く、魔の力が高いという"
Weapon,116,name,サバイバルナイフ
Weapon,116,description,"サバイバルを目的として作られた大型のナイフ。
鋭い切れ味と強度を持っている"
Weapon,117,name,退魔刃
Weapon,117,description,"魔を退ける力を宿したナイフ。
…悪しき者、その力に滅されんことを"
Weapon,118,name,プログレスナイフ
Weapon,118,description,"切れ味、重量、使いやすさなど
すべての性能が向上されたナイフ"
Weapon,119,name,コーラルダガー
Weapon,119,description,"珊瑚で作られ水の加護を宿しているナイフ。
ガラムの職人の魂のこもった一品"
Weapon,120,name,ガードショテル
Weapon,120,description,"盾を避けて攻撃できるよう作られた短剣。
攻撃を防げるようにも改良されている"
Weapon,121,name,ジュエルダガー
Weapon,121,description,"諸刃の短剣。埋め込まれた宝石は
ガルポスで産出される希少なもの"
Weapon,122,name,バーニングエッジ
Weapon,122,description,"火の力を宿したナイフ。
その刀身は、まさに燃え盛る炎のよう"
Weapon,123,name,グランドバスター
Weapon,123,description,"地の力を宿すナイフ。
その威力は大地を揺るがすとさえいわれている"
Weapon,124,name,ツヴァイエッジ
Weapon,124,description,"切っ先がふたつに分かれているナイフ。
少々扱いにくいが、威力は抜群"
Weapon,125,name,ディバインナイフ
Weapon,125,description,"神聖な雰囲気を持つナイフ。
その姿はまるで天への信仰を具現化したよう"
Weapon,126,name,オロチ
Weapon,126,description,"蛇のように湾曲したナイフ。
禍々しい闇の力を秘めている"
Weapon,127,name,アゾット
Weapon,127,description,"謎の多いナイフ。その謎が解き明かされるとき
それは「終わり」か「始まり」か"
Weapon,128,name,ミスリルダガー
Weapon,128,description,"「失われた金属」で作られた短剣。
振れば大地をも切り裂くといわれている"
Weapon,129,name,カラドボルグ
Weapon,129,description,"「硬い稲光」の名を持つ短剣。
一振りで三つの丘の頂を切り落としたとされる"
Weapon,130,name,ルビーアイ
Weapon,130,description,"火の力を宿し、刀身が赤く染まった短剣。
その形はまるで瞳のよう"
Weapon,131,name,スローンズダガー
Weapon,131,description,"「座天使」の名を冠するナイフ。
その清らかな姿はすべての人を魅了する"
Weapon,132,name,マルドゥーク
Weapon,132,description,"「魔術と知恵を司る水神」の名を冠するナイフ。
激しく穏やかな力を宿している"
Weapon,133,name,クラウ・ソラス
Weapon,133,description,"光の力を宿したナイフ。
「不敗の剣」とも呼ばれている"
Weapon,134,name,おでん
Weapon,134,description,"味がしみこんだアツアツのおでん。
振り回し過ぎて具を落とさないように！"
Weapon,135,name,イスラフィール
Weapon,135,description,"最後の審判の裁きを知らせるとされるナイフ。
罪深き者に厳正なる裁きを与えん"
Weapon,136,name,輝剣イスラフィール
Weapon,136,description,"昏きものを光へと導くとされるナイフ。
その力はすべてを照らす救世の光"
Weapon,137,name,レザーグローブ
Weapon,137,description,"革で作られたグローブ。拳への衝撃を
少し和らげてくれる。素手よりは戦える"
Weapon,138,name,バトルグローブ
Weapon,138,description,"戦闘に特化したグローブ。
拳への衝撃吸収にすぐれている"
Weapon,139,name,火焔籠手
Weapon,139,description,"火の力を宿している篭手。
その爪は火焔のごとく燃え盛る赤"
Weapon,140,name,ブレードナックル
Weapon,140,description,"刃を模したナックル。
殴りつつ切ることも出来る万能品"
Weapon,141,name,パワーズナックル
Weapon,141,description,"攻撃力に特化したナックル。
着けると力が満ち溢れるといわれている"
Weapon,142,name,ジェリドサフィルス
Weapon,142,description,"氷のように冷たい青色をした篭手。
水の力を宿している"
Weapon,143,name,モールクロー
Weapon,143,description,"もぐらのツメのような形をしたクロー。
ドリルではないので間違えないように"
Weapon,144,name,ジャマダハル
Weapon,144,description,"刺すことに特化した特殊な形状の刀剣。
力を込めやすく、一撃は鎧をも貫通する"
Weapon,145,name,雷神籠手
Weapon,145,description,"雷神の名を冠する篭手。
雷の力を宿し、常に雷光を発している"
Weapon,146,name,シルバーナックル
Weapon,146,description,"銀で出来たナックル。
その一撃は魔をも打ち砕く"
Weapon,147,name,エンジェルアーム
Weapon,147,description,"天使の加護を受けし拳。
加護により持つ者の魔力を大幅に高めてくれる"
Weapon,148,name,カイゼルフィスト
Weapon,148,description,"威厳や迫力を感じさせる武器。
民の上に立つ者が愛用したと伝えられている"
Weapon,149,name,ドリルアームズ
Weapon,149,description,"その姿は不退転を現すがごとく。
ロマンの象徴でもある奥深い武器"
Weapon,150,name,ブレイジングロア
Weapon,150,description,"火の力を宿した篭手。
強大な力のため燃えるような色をしている"
Weapon,151,name,トールハンマー
Weapon,151,description,"雷神が所有する武器の名を冠する篭手。
雷の加護を得ている"
Weapon,152,name,ジャイアントフィスト
Weapon,152,description,"巨人の拳のように大きな篭手。
正直者にはトゲつき鉄球に見えるという"
Weapon,153,name,ミスリルアームズ
Weapon,153,description,"「失われた金属」で作られた篭手。
その強固さは岩をも砕くといわれている"
Weapon,154,name,デモンズアーム
Weapon,154,description,"敵の魂を掴み取る悪魔の拳。
闇の力を秘めている"
Weapon,155,name,ドラゴンファング
Weapon,155,description,"竜の牙を加工して作られた篭手。
全てを貫くほどの威力を持つ"
Weapon,156,name,ウィンドミル
Weapon,156,description,"風車の名を冠する篭手。
穏やかに見えるがその威力は侮れない"
Weapon,157,name,タイタンフィスト
Weapon,157,description,"巨人族の拳を現しているかのような篭手。
大地を揺さぶるほどの地の力を宿す"
Weapon,158,name,にくきゅうナックル
Weapon,158,description,"ずっとぷにぷにしたくなる
魅惑のにくきゅうを持つナックル"
Weapon,159,name,ルドラ
Weapon,159,description,"暴風雨神の名を冠する篭手。
その一撃は暴風のように荒れ狂う"
Weapon,160,name,咆拳ルドラ
Weapon,160,description,"暴風雨神の名を冠する篭手。
ひとたび攻撃すると天を突く咆哮が唸りをあげる"
Weapon,161,name,オディゴデスモス
Weapon,161,description,"不思議な文字で書かれた書物。
ある世界の伝承と理が書かれているという"
Weapon,162,name,イエローキングス
Weapon,162,description,"黄衣を着た王について書かれた書物。
読む者を狂気へと誘うといわれている"
Weapon,163,name,セラノフラグメント
Weapon,163,description,"古き紋様や魔物召喚について書かれた魔道書。
秘密の知識に溢れている"
Weapon,164,name,バーニングブラッド
Weapon,164,description,"人体発火についての論文をまとめた一冊。
隠された真の意味を知るものは少ない"
Weapon,165,name,金枝篇
Weapon,165,description,"魔術や呪術について書かれた書物。
史料・記録から口伝まで広く集められている"
Weapon,166,name,テトラビブロス
Weapon,166,description,"占星術について書かれた書物。
全ての占星術の基盤になったといわれている"
Weapon,167,name,ルルイエテキスト
Weapon,167,description,"邪悪なる者と海の関わりについて書かれた本。
どこからか水の音が聞こえてくる"
Weapon,168,name,ソングオブガイア
Weapon,168,description,"少数民族に伝承された歌を書き連ねた本。
その歌は命を奪うが実りをもたらす"
Weapon,169,name,ゾハール
Weapon,169,description,"神に近付くための伝承が書かれた本。
その本は光り輝き、持つ者を災厄から護る"
Weapon,170,name,レメゲトン
Weapon,170,description,"多くの魔物の特徴と召喚方法が書かれた魔道書。
５つの書物から成り立っている"
Weapon,171,name,ストームブリンガー
Weapon,171,description,"嵐、転じて災厄を招くといわれる魔道書。
姿・形を変え何度も歴史に登場する"
Weapon,172,name,モノリスピープル
Weapon,172,description,"くすんだ赤色の表紙を持つ詩集。
読んだ者は悪夢の世界に魅せられるという"
Weapon,173,name,ヘクセンハンマー
Weapon,173,description,"悪魔や魔女について書かれた書物。
雷に撃たれたかのような衝撃を受けるという"
Weapon,174,name,ネコール
Weapon,174,description,"かわいらしいネコが表紙の絵本。
ネコの良さが、余すところなく書かれている"
Weapon,175,name,死者の書
Weapon,175,description,"死者とともに埋葬されたといわれる書物。
死者が冥府に入る流れが書かれている"
Weapon,176,name,ミサレクイエム
Weapon,176,description,"呪文を歌劇の形で偽装して記された書物。
その難解な旋律は演奏不可能"
Weapon,177,name,リーベルレギス
Weapon,177,description,"遠い世界の者について書かれた書物。
その書物は古く不完全な状態"
Weapon,178,name,ミストセブンサン
Weapon,178,description,"古代の神々に関して書かれた秘典。
遠い世界で噂になっていたといわれている"
Weapon,179,name,アクアディンゲン
Weapon,179,description,"水の神殿の所在を示すという解析書。
常人では理解できない文法で書かれている"
Weapon,180,name,ブックオブミュース
